0,Sac de féticheur Bamana ou Dogon Mali,1,,Dans un cadre avec vitre 72cm. ,"Tissu, bois, plumes, fibres végétale et charge magique,",57,,,,0,,13
0,Oiseaux en perle Osanyn Yoruba Nigeria,,"Yoruba, Nigéria",Représentation d'oiseaux en perles,,,,,,0,,13
0,Crâne de crocodile fétiché Fon Bénin,,,,,,,,,0,,13
0,Marionnette Bambara Mali,,,,,,,,,0,,3
0,Poisson terre cuite Ijo Nigéria,,,,,,,,,0,,3
0,Fétiche Yoruba Nigéria,,,,,,,,,0,,3
0,Lampe à huile bronze Baoulé Côte d'Ivoire,,,,,,,,,0,,3
0,Fétiche sur tesson Nago Bénin,,,,,,,,,0,,3
0,2 caméléons bronze asen Fon Bénin,,,,,,,,,0,,3
0,2 bronzes XVe Sao Tchad,,,,,,,,,0,,3
0,Fétiche Luba Hemba Zaïre,,,,,,,,,0,,15
0,Masque Matapa Zaïre Angola,,,Collection Marc Ducret,,,,,,0,,8
0,Fétiche Nkissi Kongo Zaïre,,,,,,,,,0,,15
0,Fétiche cadenas double charge Fon Bénin,,,,,,,,,0,,4
0,Fétiche coupelle avec groupe Ewe Bénin,,,,,,,,,0,,4
0,Fétiche Boccio Fon Bénin,,,Grand (ancienne collection Barth),,,,,,0,,8
0,Fétiche double dos à dos Adan Ghana,,,Couple Ada ou Adjan (ancienne collection Barth),,,,,,0,,8
0,Petit boccio 3 statuettes mâchoire Fon Bénin,,,,,,,,,0,,8
0,Fétiche Abron Côte d'Ivoire,,,,,,,,,0,,3
0,Fétiche chasse mouche Fon Bénin,,,,,,,,,0,,3
0,"Fétiche ""porteuse d'eau"" Fon Bénin",,,,,,,,,0,,3
0,Sifflet en bois Burkina Faso,,,,Bois et cuir,,,,,0,,3
0,Terre cuite caïman Ewe Togo,,,,Terre cuite et Kaolin,,,,,0,,3
0,"Fétiche Ewe Togo bois, cordes, tissus",,,,Matière sacrificielle,,,,,0,,3
0,Plateau de divination Ifa Yoruba Nigeria,,,,,,,,,0,,3
0,Costume d'Egun Togo,,,,,,,,,0,,10
0,Mère des boli Dogon Mali,1,Mali,Calebasse fétiche,,,,,,0,,10
0,Fétiche femme à genoux Bariba Nigeria,,,,,,,,,0,,8
0,Fétiche femme au serpent Ewe Togo,,,,,,,,,0,,8
0,Fétiche Fon avec pierre de foudre Bénin,,,,,,,,,0,,8
0,Fétiche Fon triplé Bénin,,,,,,,,,0,,8
0,Fétiche Fon aux flacons Bénin,,,,,,,,,0,,8
0,Fétiche Fon/Adja sur pot Nigeria,,,,,,,,,0,,8
0,Statuette Senoufo ( boîte à médecine. ) Côte d'Iv.,,,,,,,,,0,,8
0,Poupée Bembe Muzidi RDC,,,,,,,,,0,,8
0,Boccio à double personnage Fon Bénin,,,Publié dans catalogue Nov 2011 de la galerie Atelier - obj n°3,,114,,,,0,,13
0,Boccio à charge Fon Bénin,,,Publié dans catalogue Nov 2011 de la galerie Atelier  - obj n°4,,76,,,,0,,13
0,Fétiche blanc végétal Ewe Togo,,,Publié dans catalogue Nov 2011 de la galerie Atelier - obj n°6,,45,,,,0,,13
0,Fétiche sceptre à crin Fon Bénin,,,Publié dans catalogue Nov 2011 de la galerie Atelier - obj n°11,,55,,,,0,,13
0,Fétiche aux cadenas Fon Bénin,,,Publié dans catalogue Nov 2011 de la galerie Atelier - obj n°2 / Publié dans Tribal Art n°62 hiver 2011,,65,,,,0,,13
0,Fétiche couple aux cauris Ewe Togo,,,Publié dans catalogue Nov 2011 de la galerie Atelier - obj n°7,,40,,,,0,,13
0,Bracelet de féticheur Fon Bénin,,,Publié dans catalogue Nov 2011 de la galerie Atelier - obj n°12,,15,,,,0,,13
0,Crâne de babouin fétiché Fon Bénin,,,,,,,,,0,,13
0,Fétiche sur harpon Fon Bénin,,,,,,,,,0,,3
0,Fétiche tron Fon Bénin,,,,,,,,,0,,3
0,"Fétiche tissus, cordes Ewe Togo",,,,,,,,,0,,3
0,Fétiche deux personnages Fon Bénin,,,,,,,,,0,,3
0,"Fétiche grand avec fer, bois, tissus Fon Bénin",,,,,,,,,0,,3
0,Masque rouge Ekiti Nigeria,1,,Calebasse,"Tissu, pigments, peinture et fibres végétales",36,,,,0,,13
0,3 masques fétichés Komo Mali,,,,"Bois, matière sacrificielles, cornes, fibres végétales",,,,,0,,10
0,Masque à igname vannerie Sepik Nlle Guinée,,,"Coloré de pigments naturels représentant un oiseau stylisé, comportant une haute crête. Masque dit igname car il était offert au paysan du village qui avait produit le plus bel igname. Epoque antérieur 1950",,,,,,0,,15
0,Masque à igname vannerie Sepik Nlle Guinée,,,"Coloré de pigments naturels représentant un oiseau stylisé, comportant une haute crête. Masque dit igname car il était offert au paysan du village qui avait produit le plus bel igname. Epoque antérieur 1950",,,,,,0,,15
0,Masque heaume vannerie Baba Nlle Guinée,,Peuple Abelam,Masque de danse nommé Baba. Epoque antérieur 1950.,,,,,,0,,15
0,Cache sexe Iatmul Nlle Guinée,,Ethnie Yatmul,Cache sexe. Moyen Sépik. ,"Coquillages, cauries, aile de roussette, cheveux humains et plumes",42,,,,0,,15
0,Fétiche Fon à la cloche Bénin,,,,,,,,,0,,3
0,Pot en vannerie fétiché Guéré Côte d'Ivoire,,,,,,,,,0,,3
0,Poupée Namji Cameroun,,,,,,,,,0,,3
0,"Fétiche Aja ""couronné"" Nigeria",,,,,,,,,0,,3
0,Fétiche Ewe bois métal Togo,,,,,,,,,0,,3
0,"Poupée Bembe Muzidi RDC ( ""maracas"" )",,,,,,,,,0,,8
0,Fétiche homme miroir et offrande Ewe Togo,,,,,,,,,0,,8
0,Statue cavalier Dogon fétichée Mali,,,Collection ANDRE,,,,,,0,,8
0,Pilon Dogon Mali,,,Collection SAND,,,,,,0,,8
0,Fétiche Fon à pots et métal Bénin,,,,,,,,,0,,8
0,Fétiche Fon féminin Bénin,,,,,,,,,0,,14
0,Fétiche carquois nord Togo,,,,,,,,,0,,14
0,Petit fétiche ithyphalique Fon Bénin,,,,,,,,,0,,14
0,Petit fétiche boli Dogon Mali,,,,,,,,,0,,14
0,Fétiche blanc Adja aux cadenas Bénin,,,,,,,,,0,,14
0,Appui-tête Nuppé ou Calabar Nigeria,,,,,,,,,0,,14
0,Fétiche colon en short Bénin,,,,,,,,,0,,14
0,Couple d'ancêtres Adan Togo,,,,,,,,,0,,3
0,Hyène en bronze Fon Togo,,,,,,,,,0,,3
0,Tête de marionnette Yoruba Bénin,,,,,,,,,0,,3
0,Triade Moba Togo,,,,,,,,,0,,3
0,Fétiche un bras une jambe un phalle Fon Bénin,,,Cadenas fermant la bouche,Platine sacrificielle noire.,58,,,,0,,14
0,Mamy Wata bois polychrome Ewe Togo,,,,Bois polychrome et patine scratificiel,34,,,,0,,14
0,Couple assis terre cuite Kongo RDC,,,Issu collecton privée Belge,Terre cuite et pigments. ,31,,,,0,,14
0,Terra cotta buste Sokoto Nigeria,,,,,,,,,0,,14
0,Bâton magique Yoruba Nigeria,,,,,,,,,0,,3
0,Masquette Bobo Burkina Faso,,,,,,,,,0,,3
0,Fétiche petit baigneur Fon Bénin,,,,,,,,,0,,3
0,Fétiche bois tissu rouge Ewe Bénin,,,,,,,,,0,,3
0,Fétiche Mbugu Tanzanie,,,Soclé. Première moitié du 20e siècle,"Bois, cuir, corne, tissus, fibres végétales. ",,,,,0,,10
0,Calebasse à médication Fipa Tanzanie,1,,Fin 19e / début 20e,"Calebasse, bois, fibre végétale",,,,,0,,10
0,Petit crâne de singe sculpté Bornéo,5,,"Crâne de rongeur gravé, objets de chamane",,,,,,0,,14
0,Petit crâne de mustélidé sculpté Bornéo,5,,"Crâne de rongeur gravé, objets de chamane",,,,,,0,,14
0,Masque Dan avec barbe Côte d'Ivoire,,,,"bois, matières magiques, patine d'usage et poils de singe",37,,,,0,,14
0,Sirène Bozo Mali,,,Ramené en France en 1970. Ex collection privée Paris.,"bois polychrome, métal et fil.",120,,,,0,,14
0,Fétiche 3 taquets Fon Bénin,,,Bouche et oreilles,,25,,,,0,,14
0,Fétiche 1 taquet et tête croco Fon Bénin,,,Personnage sur piquet à 1 jambe,,63,,,,0,,14
0,Fétiche boccio une jambe Fon Bénin,,,Personnage sur piquet un taquet au torse,,32,,,,0,,14
0,Grand fétiche asen et miroir Fon Bénin,,,,,,,,,0,,14
0,Maternité royale Agni Nord Côte d'Ivoire,,,,,,,,,0,,14
0,Féminité Dogon très érodée Mali,,,,,,,,,0,,14
0,Tête de femme haut de harpe Fang Gabon,,,Collection P. VOKAER,,,,,,0,,8
0,Couple Yoruba en bronze Ogboni Nigeria,,,Collection SAND,,,,,,0,,8
0,Masque en racine de bambou Népal,,,Ref G.Toffin,,,,,,0,,8
0,3 gourdes à médecine Niamwezi Tanzanie,,,Ex collection Polonaise,,,,,,0,,8
0,Couple Kongo au crâne de singe Congo,,,,,,,,,0,,9
0,Fétiche Kongo à barbe cloutée Congo,,,,,,,,,0,,9
0,Couple Ibeji aux cauris Nigeria,,,,,,,,,0,,9
0,Masque tortue Afrique ? Népal ?,,,,,,,,,0,,9
0,Grand squelette Ibibio Nigeria,,,"Rare représentation monoxyle d'un squelette dans une cage végatale. Pièce centrale de l'expo ""esprit de l'au-delà"" Novembre 2012","Bois polychrome, tissus. ",153,,,,0,,14
0,Couple fétiche Fon Bénin,2,,"Couple à l'épaisse croute de sang, statuettes en bois","Sang, bois",,,,,0,,14
0,Fétiche féminin Ewe Togo,,,Superbe représentation féminine,"bois, tissus, fibres végétales, os",,,,,0,,14
0,Habit de chasseur Mali,6,,Habit de cérémonie lié à la chasse. ,"Encadrement en bois et plexiglas. Tissu, miroirs, os, charges magique...",,,,,0,,14
0,Masque Tchokwé RDC Angola,,,Collection Alphonse BOMMEL Berlin,,,,,,0,,8
